track_n,line,lyric,track_title,Title,Year
11,8,"In my life, I've loved them all",In My Life,Rubber Soul,1965
11,9,But of all these friends and lovers,In My Life,Rubber Soul,1965
11,10,There is no one compares with you,In My Life,Rubber Soul,1965
11,11,And these memories lose their meaning,In My Life,Rubber Soul,1965
11,12,When I think of love as something new,In My Life,Rubber Soul,1965
11,13,Though I know I'll never lose affection,In My Life,Rubber Soul,1965
11,14,For people and things that went before,In My Life,Rubber Soul,1965
11,15,I know I'll often stop and think about them,In My Life,Rubber Soul,1965
11,16,"In my life, I love you more",In My Life,Rubber Soul,1965
11,18,Though I know I'll never lose affection,In My Life,Rubber Soul,1965
11,19,For people and things that went before,In My Life,Rubber Soul,1965
11,20,I know I'll often stop and think about them,In My Life,Rubber Soul,1965
12,1,"It's been a long time, now I'm coming back home",Wait,Rubber Soul,1965
12,2,"I've been away now, oh, how I've been alone",Wait,Rubber Soul,1965
12,3,Wait till I come back to your side,Wait,Rubber Soul,1965
12,4,We'll forget the tears we've cried,Wait,Rubber Soul,1965
12,5,"But if your heart breaks, don't wait, turn me away",Wait,Rubber Soul,1965
12,6,"And if your heart's strong, hold on, I won't delay",Wait,Rubber Soul,1965
12,9,I feel as though you ought to know,Wait,Rubber Soul,1965
12,10,"That I've been good, as good as I can be",Wait,Rubber Soul,1965
12,11,"And if you do, I'll trust in you",Wait,Rubber Soul,1965
12,12,And know that you will wait for me,Wait,Rubber Soul,1965
13,1,If I needed someone to love,If I Needed Someone,Rubber Soul,1965
13,2,You're the one that I'd be thinking of,If I Needed Someone,Rubber Soul,1965
13,4,If I had some more time to spend,If I Needed Someone,Rubber Soul,1965
13,5,Then I guess I'd be with you my friend,If I Needed Someone,Rubber Soul,1965
13,7,Had you come some other day,If I Needed Someone,Rubber Soul,1965
13,8,Then it might not have been like this,If I Needed Someone,Rubber Soul,1965
13,9,But you see now I'm too much in love,If I Needed Someone,Rubber Soul,1965
13,10,Carve your number on my wall,If I Needed Someone,Rubber Soul,1965
13,11,And maybe you will get a call from me,If I Needed Someone,Rubber Soul,1965
14,1,"Well I'd rather see you dead, little girl",Run for Your Life,Rubber Soul,1965
14,2,Than to be with another man,Run for Your Life,Rubber Soul,1965
14,3,"You better keep your head, little girl",Run for Your Life,Rubber Soul,1965
14,4,Or I won't know where I am,Run for Your Life,Rubber Soul,1965
14,5,"You better run for your life if you can, little girl",Run for Your Life,Rubber Soul,1965
14,6,Hide your head in the sand little girl,Run for Your Life,Rubber Soul,1965
14,7,Catch you with another man,Run for Your Life,Rubber Soul,1965
14,8,"That's the end, little girl",Run for Your Life,Rubber Soul,1965
14,9,Well you know that I'm a wicked guy,Run for Your Life,Rubber Soul,1965
14,10,And I was born with a jealous mind,Run for Your Life,Rubber Soul,1965
14,11,And I can't spend my whole life,Run for Your Life,Rubber Soul,1965
14,12,Trying just to make you toe the line,Run for Your Life,Rubber Soul,1965
14,17,Let this be a sermon,Run for Your Life,Rubber Soul,1965
14,18,I mean everything I've said,Run for Your Life,Rubber Soul,1965
14,19,"Baby, I'm determined",Run for Your Life,Rubber Soul,1965
1,1,"One, two, three, four",Taxman,Revolver,1966
1,3,Let me tell you how it will be,Taxman,Revolver,1966
1,4,"There's one for you, nineteen for me",Taxman,Revolver,1966
1,5,'Cause I'm the taxman,Taxman,Revolver,1966
1,7,Should five percent appear too small,Taxman,Revolver,1966
1,8,Be thankful I don't take it all,Taxman,Revolver,1966
1,11,"If you drive a car, car, I'll tax the street",Taxman,Revolver,1966
1,12,"If you try to sit, sit, I'll tax your seat",Taxman,Revolver,1966
1,13,"If you get too cold, cold, I'll tax the heat",Taxman,Revolver,1966
1,14,"If you take a walk, walk, I'll tax your feet",Taxman,Revolver,1966
1,19,Don't ask me what I want it for,Taxman,Revolver,1966
1,20,"(Haha, Mr. Wilson)",Taxman,Revolver,1966
1,21,If you don't want to pay some more,Taxman,Revolver,1966
1,22,"(Haha, Mr. Heath)",Taxman,Revolver,1966
1,25,Now my advice for those who die,Taxman,Revolver,1966
1,27,Declare the pennies on your eyes,Taxman,Revolver,1966
1,31,And you're working for no one but me (Taxman!),Taxman,Revolver,1966
2,1,"Ah, look at all the lonely people!",Eleanor Rigby,Revolver,1966
2,3,Eleanor Rigby,Eleanor Rigby,Revolver,1966
2,4,Picks up the rice in the church where a wedding has been,Eleanor Rigby,Revolver,1966
2,5,Lives in a dream,Eleanor Rigby,Revolver,1966
2,6,Waits at the window,Eleanor Rigby,Revolver,1966
2,7,Wearing the face that she keeps in a jar by the door,Eleanor Rigby,Revolver,1966
2,8,Who is it for?,Eleanor Rigby,Revolver,1966
2,9,All the lonely people,Eleanor Rigby,Revolver,1966
2,10,Where do they all come from?,Eleanor Rigby,Revolver,1966
2,12,Where do they all belong?,Eleanor Rigby,Revolver,1966
2,13,Father McKenzie,Eleanor Rigby,Revolver,1966
2,14,Writing the words of a sermon that no one will hear,Eleanor Rigby,Revolver,1966
2,15,No one comes near,Eleanor Rigby,Revolver,1966
2,16,Look at him working,Eleanor Rigby,Revolver,1966
2,17,Darning his socks in the night when there's nobody there,Eleanor Rigby,Revolver,1966
2,18,What does he care?,Eleanor Rigby,Revolver,1966
2,23,"Ah, look at all the lonely people!",Eleanor Rigby,Revolver,1966
2,26,Died in the church and was buried along with her name,Eleanor Rigby,Revolver,1966
2,27,Nobody came,Eleanor Rigby,Revolver,1966
2,28,Father McKenzie,Eleanor Rigby,Revolver,1966
2,29,Wiping the dirt from his hands as he walks from the grave,Eleanor Rigby,Revolver,1966
2,30,No one was saved,Eleanor Rigby,Revolver,1966
3,1,When I wake up early in the morning,I'm Only Sleeping,Revolver,1966
3,2,"Lift my head, I'm still yawning",I'm Only Sleeping,Revolver,1966
3,3,When I'm in the middle of a dream,I'm Only Sleeping,Revolver,1966
3,4,"Stay in bed, float up stream (Float up stream)",I'm Only Sleeping,Revolver,1966
3,5,"Please, don't wake me, no, don't shake me",I'm Only Sleeping,Revolver,1966
3,6,"Leave me where I am, I'm only sleeping",I'm Only Sleeping,Revolver,1966
3,7,Everybody seems to think I'm lazy,I'm Only Sleeping,Revolver,1966
3,8,"I don't mind, I think they're crazy",I'm Only Sleeping,Revolver,1966
3,9,Running everywhere at such a speed,I'm Only Sleeping,Revolver,1966
3,10,Till they find there's no need (There's no need),I'm Only Sleeping,Revolver,1966
3,11,"Please, don't spoil my day, I'm miles away",I'm Only Sleeping,Revolver,1966
3,12,"And after all, I'm only sleeping",I'm Only Sleeping,Revolver,1966
3,13,Keeping an eye on the world going by my window,I'm Only Sleeping,Revolver,1966
3,14,Taking my time,I'm Only Sleeping,Revolver,1966
3,15,Lying there and staring at the ceiling,I'm Only Sleeping,Revolver,1966
3,16,Waiting for a sleepy feeling,I'm Only Sleeping,Revolver,1966
3,18,"Please, don't spoil my day, I'm miles away",I'm Only Sleeping,Revolver,1966
3,20,Keeping an eye on the world going by my window,I'm Only Sleeping,Revolver,1966
3,21,Taking my time,I'm Only Sleeping,Revolver,1966
4,1,Each day just goes so fast,Love You To,Revolver,1966
4,2,"I turn around, it's past",Love You To,Revolver,1966
4,3,You don't get time to hang a sign on me,Love You To,Revolver,1966
4,4,Love me while you can,Love You To,Revolver,1966
4,5,Before I'm a dead old man,Love You To,Revolver,1966
4,6,A lifetime is so short,Love You To,Revolver,1966
4,7,A new one can't be bought,Love You To,Revolver,1966
4,8,But what you've got means such a lot to me,Love You To,Revolver,1966
4,9,Make love all day long,Love You To,Revolver,1966
4,10,Make love singing songs,Love You To,Revolver,1966
4,14,There's people standing round,Love You To,Revolver,1966
4,15,Who'll screw you in the ground,Love You To,Revolver,1966
4,16,They'll fill you in with all their sins you'll see,Love You To,Revolver,1966
4,17,I'll make love to you,Love You To,Revolver,1966
4,18,If you want me to,Love You To,Revolver,1966
5,1,To lead a better life I need my love to be here,"Here, There and Everywhere",Revolver,1966
5,2,"Here, making each day of the year","Here, There and Everywhere",Revolver,1966
5,3,Changing my life with the wave of her hand,"Here, There and Everywhere",Revolver,1966
5,4,Nobody can deny that there's something there,"Here, There and Everywhere",Revolver,1966
5,5,"There, running my hands through her hair","Here, There and Everywhere",Revolver,1966
5,6,Both of us thinking how good it can be,"Here, There and Everywhere",Revolver,1966
5,7,"Someone is speaking, but she doesn't know he's there","Here, There and Everywhere",Revolver,1966
5,8,I want her everywhere and if she's beside me,"Here, There and Everywhere",Revolver,1966
5,9,I know I need never care,"Here, There and Everywhere",Revolver,1966
5,10,But to love her is to need her everywhere,"Here, There and Everywhere",Revolver,1966
5,11,Knowing that love is to share,"Here, There and Everywhere",Revolver,1966
5,12,Each one believing that love never dies,"Here, There and Everywhere",Revolver,1966
5,13,Watching her eyes and hoping I'm always there,"Here, There and Everywhere",Revolver,1966
5,14,I want her everywhere and if she's beside me,"Here, There and Everywhere",Revolver,1966
5,15,I know I need never care,"Here, There and Everywhere",Revolver,1966
5,16,But to love her is to need her everywhere,"Here, There and Everywhere",Revolver,1966
5,20,I will be there and everywhere,"Here, There and Everywhere",Revolver,1966
5,21,"Here, there and everywhere","Here, There and Everywhere",Revolver,1966
6,1,In the town where I was born,Yellow Submarine,Revolver,1966
6,2,Lived a man who sailed to sea,Yellow Submarine,Revolver,1966
6,3,And he told us of his life,Yellow Submarine,Revolver,1966
6,4,In the land of submarines,Yellow Submarine,Revolver,1966
6,5,So we sailed on to the sun,Yellow Submarine,Revolver,1966
6,6,Till we found the sea of green,Yellow Submarine,Revolver,1966
6,7,And we lived beneath the waves,Yellow Submarine,Revolver,1966
6,8,In our yellow submarine,Yellow Submarine,Revolver,1966
6,9,We all live in a yellow submarine,Yellow Submarine,Revolver,1966
6,10,"Yellow submarine, yellow submarine",Yellow Submarine,Revolver,1966
6,13,And our friends are all aboard,Yellow Submarine,Revolver,1966
6,14,Many more of them live next door,Yellow Submarine,Revolver,1966
6,15,And the band begins to play,Yellow Submarine,Revolver,1966
6,20,"Full steam ahead Mister Boatswain, full steam ahead",Yellow Submarine,Revolver,1966
6,21,"Full steam ahead it is, Sergeant",Yellow Submarine,Revolver,1966
6,22,"Cut the cable! Drop the cable!Aye-aye sir, aye-aye",Yellow Submarine,Revolver,1966
6,23,Captain! Captain!,Yellow Submarine,Revolver,1966
6,24,As we live a life of ease,Yellow Submarine,Revolver,1966
6,25,Everyone of us (Everyone of us) has all we need (Has all we need),Yellow Submarine,Revolver,1966
6,26,Sky of blue (Sky of blue) and sea of green (Sea of green),Yellow Submarine,Revolver,1966
6,27,"In our yellow (In our yellow) submarine (Submarine, ha-ha!)",Yellow Submarine,Revolver,1966
7,1,"She said, ""I know what it's like to be dead",She Said She Said,Revolver,1966
7,2,"I know what it is to be sad""",She Said She Said,Revolver,1966
7,3,And she's making me feel like I've never been born,She Said She Said,Revolver,1966
7,4,"I said, ""who put all those things in your head?",She Said She Said,Revolver,1966
7,5,Things that make me feel that I'm mad,She Said She Said,Revolver,1966
7,6,"And you're making me feel like I've never been born""",She Said She Said,Revolver,1966
7,7,"She said, ""you don't understand what I've said""",She Said She Said,Revolver,1966
7,8,"I said, ""no, no, no, you're wrong""When I was a boy everything was right",She Said She Said,Revolver,1966
7,9,Everything was right,She Said She Said,Revolver,1966
7,10,"I said, ""even though you know what you know",She Said She Said,Revolver,1966
7,11,I know that I'm ready to leave,She Said She Said,Revolver,1966
8,1,Good day sunshine,Good Day Sunshine,Revolver,1966
8,4,"I need to laugh, and when the sun is out",Good Day Sunshine,Revolver,1966
8,5,I've got something I can laugh about,Good Day Sunshine,Revolver,1966
8,6,"I feel good, in a special way",Good Day Sunshine,Revolver,1966
8,7,I'm in love and it's a sunny day,Good Day Sunshine,Revolver,1966
8,11,"We take a walk, the sun is shining down",Good Day Sunshine,Revolver,1966
8,12,Burns my feet as they touch the ground,Good Day Sunshine,Revolver,1966
8,16,"And then we lie, beneath a shady tree",Good Day Sunshine,Revolver,1966
8,17,I love her and she's loving me,Good Day Sunshine,Revolver,1966
8,18,"She feels good, she knows she's looking fine",Good Day Sunshine,Revolver,1966
8,19,I'm so proud to know that she is mine,Good Day Sunshine,Revolver,1966
9,1,You tell me that you've got everything you want,And Your Bird Can Sing,Revolver,1966
9,2,And your bird can sing,And Your Bird Can Sing,Revolver,1966
9,3,But you don't get me,And Your Bird Can Sing,Revolver,1966
9,4,You don't get me,And Your Bird Can Sing,Revolver,1966
9,5,You say you've seen seven wonders,And Your Bird Can Sing,Revolver,1966
9,6,And your bird is green,And Your Bird Can Sing,Revolver,1966
9,7,But you can't see me,And Your Bird Can Sing,Revolver,1966
9,8,You can't see me,And Your Bird Can Sing,Revolver,1966
9,9,When your prized possessions,And Your Bird Can Sing,Revolver,1966
9,10,Start to weigh you down,And Your Bird Can Sing,Revolver,1966
9,11,Look in my direction,And Your Bird Can Sing,Revolver,1966
9,12,"I'll be 'round, I'll be 'round",And Your Bird Can Sing,Revolver,1966
9,14,When your bird is broken,And Your Bird Can Sing,Revolver,1966
9,15,Will it bring you down?,And Your Bird Can Sing,Revolver,1966
9,16,You may be awoken,And Your Bird Can Sing,Revolver,1966
9,17,"I'll be 'round, I'll be 'round",And Your Bird Can Sing,Revolver,1966
9,18,You tell me that you've heard every sound there is,And Your Bird Can Sing,Revolver,1966
9,19,And your bird can swing,And Your Bird Can Sing,Revolver,1966
9,20,But you can't hear me,And Your Bird Can Sing,Revolver,1966
9,21,You can't hear me,And Your Bird Can Sing,Revolver,1966
10,1,"Your day breaks, your mind aches",For No One,Revolver,1966
10,2,You find that all her words of kindness linger on,For No One,Revolver,1966
10,3,When she no longer needs you,For No One,Revolver,1966
10,4,"She wakes up, she makes up",For No One,Revolver,1966
10,5,She takes her time and doesn't feel she has to hurry,For No One,Revolver,1966
10,6,She no longer needs you,For No One,Revolver,1966
10,7,"And in her eyes, you see nothing",For No One,Revolver,1966
10,8,No sign of love behind the tears,For No One,Revolver,1966
10,9,Cried for no one,For No One,Revolver,1966
10,10,A love that should have lasted years,For No One,Revolver,1966
10,11,"You want her, you need her",For No One,Revolver,1966
10,12,And yet you don't believe her when she says her love is dead,For No One,Revolver,1966
10,13,You think she needs you,For No One,Revolver,1966
10,19,"You stay home, she goes out",For No One,Revolver,1966
10,20,She says that long ago she knew someone,For No One,Revolver,1966
10,21,"But now he's gone, she doesn't need him",For No One,Revolver,1966
